maa	10110100110100110110000010110011
ydfE	11011100011011011001001110000001
dsbG	11101100000010110111011000110001
idnK	10110100101011101110010101000100
ybgD	10100100111000111000000101101111
lrp	10011100000110010101101110110100
yjiJ	11000111001101110100010001010011
yfeO	10010010100110100001011101110110
ecpD	10110011000001011010011110100101
alsR	11100010001001010100111101001101
rfbD	11010011101101010010110000110001
emrK	10001100100000010111101101011101
ydcO	10010100010101100111000111011001
cpxP	11010001001110101010000100110111
ybjP	10000100111101111100000111010010
gfcC	11000110010101111100110100010100
sfmH	10100001000001101111000101110111
dctR	11111100100000001010011101101100
yffP	10101100000111001001011010111100
yicR	11101110100110000111001010000101
acrR	10110101111111000010101000110000
aroE	11000110011001001010101101011001
paoD	11000010010001110001110110010111
yicS	10000101001001110010011011011110
shiA	11001001000010000111101111110001
rseB	11001011100001110101010110101000
yfcG	11110000100001001101011110110100
yhfL	11111100011010101001000011010001
murB	11100100010011001001110100101101
yfeK	10001001111101001101001000110101
ydiL	11010001011001010101101001011001
prfH	11000100001111001011101001010101
yaeI	10111000100110100111001110000110
bdm	11010101110000010100111110100100
tusD	11011001011110010010101010010001
cspD	11100110010011000111010010001101
ygaV	11100100010001110001111000010111
sgcE	10101000001110001111001011011100
yffN	11100100100111010101001110000110
lptC	11111000000100101101001100110101
murI	10000001011000111011110101110100
yffM	10110100111011000001110101011000
hybF	10100010010100111000111110011100
yjiS	11100011011110010101001100010010
bssS	11100101110010010001110001100101
ydjK	10110000110110110100111100110000
amn	10011011100100010101000011101101
yebQ	11011100110101010000010101100101
yhdZ	11010111110101001001000010111000
holB	10110111100001011101100101010000
ymiB	11010011000100001101101010100111
yciI	11110010000011001111000111001100
yeaX	10110110101100011000101011011000
ylbI	11000010110011011101011110000100
rpnC	10000111100100101001101001110011
yccX	10001010101001100100011101101101
pdeR	10000111000001001011011011101101
rlpA	11100000011011010100011100101101
yeeE	11110100000110100010101110100101
ftsL	10011000010100011111010011111000
ydiE	10010001011101000111011000011110
gluQ	11010001110100011101100001100011
yidQ	10001111011100110010000000011111
ogt	11100010110110111001000100101001
mgrB	10001001011101111101001100101000
yiiQ	10000001010011101101100111101001
ydhS	10010100011001011001110111010001
ydaW	11010010011111001010000100110101
yebS	11100000111101000100000011111101
csgB	10110100011011001011010001110100
hfq	10101100000001111001011111001001
rlmA	11000100010001100111010110100111
idnD	10001110111111000010010101000110
ydhR	10010001001011100101010111011001
hdfR	10101000101010110101010110101100
cutC	10000010110011010010011011110101
yhdX	10101000011110100010001101001111
gspH	11110111100000100101010001110010
rutF	11110001000100010101010010110111
iraP	11010101101011100100001011001001
nlpD	10100100101111110100110010000101
rssB	11000101101011110011011000000110
yafX	10000010011011101101111011000100
yrbL	10001000010101101011111111000001
rpnB	10110001000101101010111101100010
apaG	10010100110000000101101111010111
djlC	10101010010011010111101000011100
rfbB	10110010011110001000110110001101
ydgD	10100010011010011100001110011110
rpmF	11000100011000001110011101110110
elfC	11001101000111100001010001011101
ymjC	11001101010101011010000101110100
cnu	11011100110011111100000010000110
ybgP	10010010000111101010001111100011
hicB	11100011000000001000011111110111
gcvA	10101000111001100001011100011011
tfaP	10010100000001000101101011111111
setA	11001111001011010010100010010101
gcvR	11000111011000010111001000010111
ccmA	10011100000111010100010111010110
ycbU	11000010110010010111001011011100
yoaF	10000111001011011000000110111101
nrfB	11000000010110011001111001111001
psuK	10010100111011011000011101000110
yjhU	11100010010110010100011110011100
cdh	10011110101001100001100101100101
yeeR	11100000101100001101110010110101
ykiC	11100011001101010001110011000101
rclA	11010001110000110100111001101010
yfjU	11001100111100111001000101100001
yjeT	11010000100010011110100101110101
ykfA	11001010001001101101001100100111
syd	11011111000111001001010010100001
ymiA	10001101000100000111110001111011
djlB	11101011010110000101010001011001
yqgD	10110110000101001011110010011001
yciA	11000111000110000101101100110110
fecI	10000100110101011101100011010110
holD	11000001100100100011110011011110
yhhA	11100110000011010010011101011010
coaA	11000100011001101100010101111001
ygeV	10010011010001111001110010101001
yihR	11110000000100101101110100101101
ydhB	11001000011001110100110000111101
yfdS	11010011101101000100011100110001
ymdA	10000011000110101101111110010100
yafO	10101100100111010000110101100101
yibJ	11001100010101111000001011000111
ddpX	11010101101001011000001111100010
ynfA	10010110000100110101110010010111
gspJ	11100110010000110001100011110110
yhjY	10001111000100000110000101111111
miaA	11100011110011110000011001001100
ydjX	10011101101100010011010000111010
pphA	10001100110111010000111001110001
yhbE	11100100000101111010001110111000
dpiA	11010101001101000001111011100100
cynT	10110101010000111110110010000101
ykiA	11111001000111100110101000000101
allR	10010010101001000101011011100111
aes	10011111100110100100010011010001
yieE	11000011011100011010010100011110
pdeC	10110111000001011011011111000000
ykfK	10010111010101100001001011110010
mcbR	11001000001110110110010111001001
tag	11001101001111010100101010011000
yiiM	11010100001111000100110111000101
yjaB	10001010100111011011100111000100
yciV	11001100100101011101001001010101
yaiX	11000001110111011010101010010100
ecnA	11011011000011010100000101001111
ybbY	11000010011001101111001010100101
dcuR	11001111111110010000001101100000
ycfT	11010111110001010001010100100101
safA	11010011000101111111001100000100
ygbI	10100011011011001001001011010101
mobB	10001011010011010100010011011110
waaY	10100011111110000101001100011010
insX	10110100011010100011111011000001
narV	11010101010100110100110011000011
ygfF	11100001100110011010100101101001
ybdF	10100101110000001001101111011010
nrfC	11101111000011010100001100101010
yghD	11100100111001010101010111000100
yaeP	10001101111100001101111000000110
torY	10001110111011001000100011110001
puuR	10011101100000101101010001111010
ydcF	11101000001100001101111011010001
sdhC	10010101100111101111101100000000
hcaC	11000111100101011011110100000100
ydfR	11000110010011011000000101101111
kefG	11110010110101100001000110010110
pgaC	11000000000100011010111111101011
ychO	11100100000010111010001101101110
ycjM	11001100110010010010111101001010
gutM	11011000101110000101000111010101
rpnA	11001001101111000001110001001011
dusB	10000011111011101101000100110100
rhaS	11011010000011110110010000110110
yfjQ	10011110001100010110110000011110
ygdB	11010111010000010111111001001000
yahE	10011100110100110111000101000101
caiE	11011001000001010000101001111111
glgS	11000100011100100101011010011011
ybjG	10000000000111100011011001111111
cobU	10001001001101011001111010011010
feaB	11000001001100010111011011001101
yneE	10100001111101110101010010101000
yzgL	11001011010001010101100011001110
gspK	11001001011001110100100111000101
lsrK	11010010011101001111000101000101
rpnE	10001011010101001001000111100111
yfaT	11010011100011110100110101000010
tam	10001001000000111101011111010101
ybgO	10010001001010011010111001011011
cspE	11010111001010010000010010110111
yphB	10010001010100101001011010111110
yejF	11000010001100010011011110011101
araC	11111100000001010011010111001010
cydX	10111001000111110001100011000011
yfjX	10000011110010011111101011000100
flhC	11101010100001010100000111011110
yfdO	11100101000011010101000111011001
yjbG	11000100110100111001010101010110
ynbC	10100010011000100110111111001010
ydiH	10100001011001010100110011010111
ortT	10000001010110011010110101110101
tonB	10100110100010101111010100110010
yrhB	10010101000011010111101101010001
yfdR	10000110000111110111010000001111
rna	10110010101010101110010110001100
hyfR	10010000110010010101011010111110
yhdN	11101001001101101010010100000111
tus	10110000111101101000000100101111
fdhD	10010001110110110000110100111100
ispU	11001100010000110111001111010100
yoaC	10111110000000010100011001101111
waaC	11010101100001000111100101110001
melB	10100111100100110101111000100010
yniA	11010011001100000100100101011111
ompL	11000010011011000111010001110110
ihfB	10000110110101101111100011000001
ybeQ	11010000101010011100001101101110
ygbM	10110110010010001101000111001101
ddpD	11011010010001110011000111011000
flxA	10001101010011101101010001111000
recE	11001111001011010011000001001101
cof	11010101010011100110110101000001
minC	10100110010100111101000010111100
ubiK	11010111000010110010100110001011
ygfT	10001101110011001100011100110100
yidG	11000101111001001101010000011011
lapA	11010010100000101110100101011011
pdeA	10010101010100100101101011100110
yrbG	11010100010001101111010100000111
nhaR	11100101100001101000001101110110
yggC	11001101010001000100010011111011
aaaD	10000011001010100101110101100111
ygbN	11110000100101111101011001100000
yiaW	11100101000001110001100001111011
yehI	10010101110001111010100101011000
ybcN	11111011001000001101010010011001
ydiN	10001101010101110001011011000101
evgA	10101101100100011010101011110000
acpT	11010110110011100001010101000011
yfbM	10011111010000111000011111000001
sgcA	11110000101101010101110001011000
idi	10010001110001101001101011011100
pdeL	10001101101111001011101110000000
yceD	10010011000101101110011101010001
rpiB	10110100011110010001110100100110
queG	11111101100000100100000001110111
ykgE	11000110111010011100010100010011
rpsL	11011100011110011110010001000010
mobA	10100111010011000110010000110111
csrA	11110101111101100101000000011000
arnE	10000000010101000110111011111011
yjtD	11101000101000101101000111001101
uvrY	10010111110001001101001101011000
ispE	11100001000101010110011001110110
ygjV	11101101011001010001001001101100
yafZ	10110011101000010110001111001100
mtgA	10001010110111110111100000000101
xanQ	10011011001010001111000011011100
cbtA	10001001101100010101011011111000
yihY	10000000101011111101111110000001
lpxT	11010010001111100001001001110011
ytiC	11000001010011100011010011011101
tusC	10001101010111001100111000010110
yejE	11010000111100111000110000110101
waaH	11110101100100101111100010010000
ydjF	11110100101110111000000000101011
ydiU	11010100000111000011101101111000
yehQ	11110011011010010010101001001001
ybbJ	11000011010001111001000010110111
eamB	10000111010001000011000110111111
ycaD	10110010111001000101011000110101
bcsE	10011100000101010110100110011101
ubiC	11001110011010010001100001110101
hyaF	11101001100001001110011010101001
alsK	11100100100101111010000101111000
narU	10011111010101101100000001000111
cvpA	11011100010111010100000110101010
abgT	11010010000010110111111000010101
ada	10010011100010010001010111111100
malI	11100100110111110101000010000110
nei	11011111010101100001110000011000
yecM	10011011011011000000010100111110
glpF	10110001101101110010010100010011
yifL	10001101101101000111010001010110
yeeP	11010010011100110111110010000001
yjbE	10110111000111000010010111100010
comR	11001100010100010010101010111110
ynfF	10000111011100010101001111001100
ygaP	11010100010010110001010100110111
yhaK	10000001010111100001011001011111
citG	11010000001110001001101100110111
thiH	11011101000111110101001100000100
flhD	10000111110101000101110101001010
ais	10101000010001100101010111110101
yghT	10101010010101011001010001011101
paaX	10001000010111011101011001010101
fliO	11010001010100101101000111111000
ghrA	10010110110101000010111010011001
yehC	10000000110011100100110110011111
bioC	11010111001111010010100100100100
dam	10000100101101011100010110101110
xylB	11110100001011001111000010100101
ycfP	10000011100000111111010001110110
uspF	10011100111110000011000110100101
sdhB	11100100001101100100110100101110
hdeD	10011001000101010010001011111101
yjaH	10000111110001001111111100001000
etp	11110001001101000001011101001101
yhgE	10010101100111100011000010001111
bcsQ	10010001010100010110001101011111
abgR	11011101010001100010100101001110
ydcZ	11000110000101111001011111100000
cysB	10001011111101110110010000001100
nadK	10000101010110110110110101101000
yeaE	11101000110010100011011010110010
yibI	11011010010100111000101110000101
ychH	11010011011101011101011001000000
hipB	11000110011110010101011010010001
lrhA	10010100011001001010001111011011
tfaE	10010010011001000110110101010111
ldtD	11100011010100000011101101010011
ycbX	10010100110100010101110110001011
tnaB	10010001111100010011111010000110
cobC	11110100011001011000100011100101
casC	10000101011010011000001011111110
yfbK	10011000000010010111111110011100
lhr	11111110100101010100100101000100
cspB	11001001011110010001001001001111
nudL	10011010110000111001100101011100
paaI	10110000111001100001100101011011
yhdU	11001101010001011010011101101000
yjiV	10011111100001101001101000010011
fetA	10111000000001110001011001111101
pptA	11110110001101100101000000110101
yafE	11100010100010010101011001111001
hycB	10000001010111010111011010010110
feoA	10100101010100010101110010110011
yeeZ	11100011010010110110001011010001
yafK	11010110010110011101001100010010
ygcS	11010011010010011001100101000111
agaI	11000101001001110011011001001110
rhsB	11010101001001001001011110001101
yrdA	10100000010011010111010111010011
dgcM	10100011100101110000000111110011
gspF	10010111101011000101011111000000
dgcQ	11110000000001101110011101001110
yciE	10100111000011100111000101101001
creB	11100101011001011011100111000000
ung	10011011010001011011100110000101
btuD	11101010110101110101000000100101
yggI	11011010000000101011001011110101
eutP	10100001111001111011010000100110
ybjX	10011100101111000001101100101001
ygaZ	11001100100100110110000011011101
yihL	11101001011011000010011111001000
mltD	10001110001111110100100011010010
yddM	10110001100111100111000101000110
gspE	11001001010001101011010011010110
fliK	10110111100110000001101010101010
dgt	11101000111010101001010101000110
flk	10001010001001111000011110010111
astE	11011101000100100011111001000101
csgF	10010110111110011001000110101000
maoP	10001111010001011110010010011010
lomR	10100111001101010100011001011100
rhsC	11010101001011001011010110101000
yfcP	10110011010101110100001110110000
idnR	11011100000101100111100010001101
chpS	10000110111011011101010011010000
dnaG	11001110111101111100001001000000
focB	10101100010101011001100110101100
rpmH	10010101011100011110101100000011
oppF	11000111010000100101001010111110
lipB	11001000110011111011001000110010
pldB	11010101100100000111100010011110
uspG	10011110001110000111110001100001
yjeM	10000100100011110110110001101101
yfdK	10010001100110011101100010010111
mepA	11000111111010101011000101010000
ecnB	10110000110101111100010101100001
recT	11011100111100000101101000110100
yffR	11001110011010011010100111000010
pyrC	10001100010001010100111110111010
acrZ	11011100011010011100010100010110
ecpC	11110010100100011000100111001101
pdeB	10101101000100001110100110001111
pdeH	10001111000000101101001101100111
rpoE	11110001100001110001011101010001
nudB	11001010001011110101010100101010
rbsD	10001100110111010000111001101001
acpH	10010110100101010101111001010100
ydhW	11010111101100001000010110010110
epd	11010110000101011011110110000100
rfaH	10010100111100001111101000001101
rcnA	11100000001100110100011111000111
rrrQ	11001100101101000000111111100001
dsdX	11110101101000111000110101100000
yjdI	10110001110011010110111001100000
ymdB	11110101101000001011101010100001
yjeI	10010011000101010111101000110011
yqjK	10011001011101100001100101110001
pabA	11101100011110001110010001100001
entH	11000101110000101011010111010100
fucA	10100101011000010010011110110110
qseG	10010101010010010001011111001011
nadA	11110101000011010000110100011101
yijO	11110011000111000000011011110100
menH	10010001110010111110010000101011
cysZ	10010101001110010010000111011101
ybiU	11101000010100011000011110101101
rhsA	11010101001010101010110110011000
trmD	11001111100011011011110000010000
yraH	11110010100011010111000010110001
allS	10000011000101011100011011011101
yjcZ	11000011100010001001100111010111
ycbK	11110111001101010001010000001110
btuF	11010111100000110001000110111010
gatD	10011010111111000001110001001100
truA	11100111100011111000100100001001
ymfT	11111000111011010000000100111001
nudC	10110101010011110001000101001101
lgoT	10001110010000110010101111111000
yjjJ	10101111110001110011000001001100
hyfH	10111101100110010100110000110001
ygbE	10001011011111110100111010000000
yejO	10010001000101010010111011101110
dhaR	10010010000001011111001110011110
wecH	11000101010101010000110101101011
yraN	11000000000101110111010101111001
ppdD	11101000001001011111011001100010
arnT	11100011001011101000011101100001
otsB	11001111000001011010011010010011
ampG	11001001010001001011110100011110
yggR	10000100011001001111111000010111
yceF	10001100010000110100111111100101
yjhG	11010110100010101010000011111001
ampD	10010001011111010110000101011001
ycgL	11001010010000011101110010101101
ynaK	10010101011111001111000100100001
ydjG	10000000101101011011010011101101
araJ	11001011110100100100100100010111
gmm	11000101011101010101001110001001
paaG	10010110010001101101010111011000
ydeE	11000000011001010101110101110110
napH	11010101010101101001100001101010
ligB	11010000111000011010011110100101
mcbA	10010010000001101111001111011100
pncA	11110000110010001110110110010100
tehA	10100010110010101110101000011110
ysaB	10011101000001011110101011000011
cheR	10010001100101100100000101111111
ygiD	10001110000101011001111011010001
rseP	11000000111111111100010001010001
ybjD	10100011110010111010101000001011
yabQ	11010010111100111000010001111000
anmK	11011101000110101011000000010111
ychE	10011001010100110100011101101001
yidP	11000000001101110011111000001111
yafJ	10011101000011010110000111110001
ttdR	11000100111011001100011010110100
yceK	10111101010100011100000101100101
rsmB	10010100011011010010101001110101
osmB	11111000010011010000111110010100
yccT	10010001111100011111010000010101
yncD	11010101000100000010100111011111
mdtL	10111100010001000011100100111101
yciC	10010011010001100010111001010111
glgX	11000101010110010001111000111001
srkA	11010100110100010110001000011111
yiaU	10101100001011011011001010101010
yehM	10110000011110110100101110110000
hha	11010110101110010011011101000000
ydeA	10110110011000010011101000011011
rzpR	11010101110010010001110011000101
rhaR	11111011110111000010000000111000
yiaT	11100011110101011011101100000000
gadE	11100110100110100101010101000011
hxpB	11110000001101101110001001001101
holA	10011110100110001100100110100011
ftsP	10000111011011001001100101110001
ymdF	10000110001101011111001011100010
fhuF	10000010010011110011101101100101
yegI	10110110010010111011001100110000
vsr	10110001010000011111100111000110
ybgQ	10101111001110000101011011010000
yieP	10011000010101111100011001010110
rsxD	10001111000001000111110100111010
hofM	11110000111100100001101100010101
hybE	11001001100101011101110000110010
ivy	10100001001110011000111100110011
dgcJ	10001101000101110100011001001111
sbmC	11111011010100010010010100010011
dgcC	10010110101111110110101000000001
rzpD	11000101110100010101101101010100
yjhZ	11011100010000000110010101011111
mutH	10000001010010100111001011111101
rfbA	11010001000111101010101101010100
yebW	11000010111101010001101111000100
hofC	11001010011101010010001101100101
fadK	11110100101000001100101110110010
ilvI	10111100001001011101011000101100
yacC	10000101110000011110111111000001
pdxI	10010000011010110101001110111100
yneJ	11101101000011011100001101100100
yaiY	10010111110000111010000011111000
dgcI	10010110001001111100110100110001
yjjW	10000100110100000111001111111010
napG	10011110000110101110000110001101
wcaM	10000111010001011011100111110000
aslB	10010000111011011000110101001101
nadD	11111101110010111100000000001010
ydcK	10110001110100100110100011011010
yjjB	11011100100100110010000101110011
frmB	11001100101100110010011101100100
yidH	10010010010101100110111000010111
aroL	10000100100111011111011100000011
yagA	10010000100110110110010010111101
yiiS	11000100011111001110000100111001
pgpC	11011000111000110110111100010000
queF	11010001010101011100011010110100
rutE	10100111011100000001011101010011
rseA	11110110000001011010001010011110
yjeH	11101000000011110101110010110001
ymfL	11011011000101110001001010011010
ymjB	10010100101100011101010100101110
bhsA	11010010011000101101110100011100
ygiS	10100000010101111111010010000111
recO	11010001000110110000011100101111
tfaD	10010101011001110110000100010111
ychQ	10000101010001010110111101001101
thiF	11010001100101000111101000110011
pqiC	11010101010101010110110001010010
queE	10110101110011011000011010000011
rlmD	10010100100011011101000010111110
xylH	10111000000100101101011011110100
eaeH	10100100010101110110000111101100
nth	11001110101111101001000101000010
yneG	11000001001101001101011101010101
yhjV	10010110000101010001011100111110
paaB	10010110001101111100010101100100
ycaC	11011001111011000001100100001110
mhpT	11000101010000000011111101111001
jayE	11110011001001010110000101010011
yebZ	10111100010010010101100101011100
yfeZ	10000101110000001111111011011000
lpxK	10000000010011001011110111011110
pdeD	10010001010101101001110111000101
yhjB	10000001110101010100010111010111
dacD	10100001011100110110010100101011
yghW	10010011100101000110100101110011
mhpB	11010100000001011100110101110110
pqqL	11000100010101110101111010000101
yfaP	10100010010010110111010101111000
yccS	11110110110001010000001001111001
dgcF	10010010000001110110111100101101
chaC	10100101100001001001010110011111
nrfF	10010101010001010001101001111101
ispD	10000111011101010000100101011110
xylR	11110101001010101001011101000100
ybhH	11010000000101011001111000111110
mnmC	10100001001001111101001001100111
yfjY	11001101001011001111100011010000
wcaD	11100111011111100110000001000001
yddB	10000110001110100011110011011100
eutK	11100101000011010001011101000111
fucU	11000101100111111001110100000001
ydeJ	10010111101100010101111101000000
yjdF	11010100001111010011100101000110
yjfN	10010001011100110110111100000101
csrD	11000100000101010011010010111111
rodZ	10100110011100101011000001110110
phoQ	10001010101001010111011001101001
nrdI	10010000001011111010111001100011
clpS	11110100001001011010101011000011
crfC	11000010010100010111111101010100
ytfF	11101101000101100101100011001100
bglG	11011111010100010000111001000101
recF	11111001110010111011001001000000
metR	11010101110000011110101000101010
mepH	10010001111110000001010111110100
mug	10000011011101010110011101000101
mprA	10001011000100011101000110111110
btuB	11010100001101000101011101101001
yadE	11011001011100010000101111001001
ybhP	11010000001101000010101011110111
sdiA	10011110010011011010000010110101
yehD	10001101111010101110000001001101
yoaK	11110100000101001011001101110001
gabP	11100100100101000110100111100101
plsC	10101001001111110100110100000110
yfaL	10001001000010011110101010111101
yfeC	11011010000011100001100100101111
rcnB	10110001011100011010010101110001
hyfB	11001000111010100001110101100011
ygiL	10010011000011110100001111001101
yjjU	10001010010011011111100101001001
pspD	10000110110101011010010100011101
menF	10010010011011110001100011001101
yjfY	10001011111000010110011101011000
ybeL	11011000001101101001011100011001
nlpE	10010001110111011011000011010100
ygjJ	10000011011001000000011111011111
yfiC	11100110000011100111000101001101
yhfK	10000111010001010101111011100100
adeQ	10100000001100111011010011110101
yfhR	10111011001101110000110000010110
ydiT	11100011001001010001111100110100
zupT	11010101101011101000010001011010
yfeR	11010100010000101100010111101101
chaA	10011110100101001010010101011001
yihO	11110001101100110011010001000101
insE-1	10000010101010011011111000101101
insE-2	10000010101010011011111000101101
insE-3	10000010101010011011111000101101
insE-4	10000010101010011011111000101101
insE-5	10000010101010011011111000101101
glrK	11110010011001010011010010011100
yagJ	11111011110001000011010010000011
ydcH	10100100011111010000100111110100
envR	11011100101000001101011011000110
bcsG	10010011001101001010110011000111
hyaA	11001011000010111110100000100111
rpmB	10000101000101011100110101100111
menE	10100010011000011111011001010110
yebK	11110100110100110100010100111000
yedK	11011110100010000101010111100001
argE	11000101001100100111110110001100
mutY	11000010110011011001101101100001
alaE	10011110001000100111011111000010
hcaF	11000100010010001101101011100111
tsaE	10100001011010001110010111011100
ychN	10001101110111010001100001011100
mngB	11010111101001000011100101010100
phr	10100101110011110010010110001100
ykgR	11011110001110001101010100100001
malS	10000100101111000101101101101100
xseA	10001101111100010101000001100111
blc	10000011010100101001010011011111
fucK	10001110010111000000101101110011
modF	10000100110101000011110111100101
yebF	10001100010110010101110101110001
seqA	10010111010101110100110010001001
nadB	11010101000100010101111100110100
ygdG	11010101011101000101010100001101
xdhA	10110001000111001000101011010111
hycF	10111001100111010100100001010101
yfaE	11110010100101010000111000010111
paaH	10010000111111100001010101001110
sanA	11010101100101110010110010010001
zapE	10001101010100000011001111101101
treC	11110001011011010000000100111011
kup	11001010100001100110011000111011
pdeF	10010011010010100110011101011100
curA	10101001001010010011100111010110
yaiT	10110010000101011010000110101111
abgB	11010111000111110010011001010000
ydgC	11011100110001010110001010010011
yjiK	11000101011101010000101011010101
yeaK	10100101011101110110001001001001
atoE	10011100011001111011000001000111
yehP	11000011110000011110010101001110
cydC	11000101110010101110110000110001
ybaN	11111001100000010100000101011111
yniD	11101000011110011001110100010100
pbpC	10001011101000010100111010010111
yijF	10101101011101100000101001100101
ybaP	11010001010011001110000010110111
ycaQ	11010001001001101001111110001001
ftsN	10000101010101111001001010001111
eptA	10010101011000100010110011001111
mlrA	11010010110101100110010111001000
yfjS	10010111000001000111111000010111
qseC	11000110001100100101100111010101
ypfG	10000100011110010100101110011011
fdx	10010011110111010001001001011100
ygcN	10010110010001101100011110010101
dgcN	10111000001101000111001011000111
elaA	11001101001101111010001100100001
yfgH	10010110111001010010010111010100
eamA	11000100010101010111100011010011
ybdR	10010011010100110000010110011111
yhhS	10011100010101011101001010100101
slyA	10010110010110001100010111100101
yrdB	10110101010111000001010011000111
yniB	10010001110110000110101111000011
dacB	10110000101000110011001101101011
sgrR	11111000001101000100111110110000
oppB	11101001011100010001001111100010
cbrA	11010100011010011000100110011101
ynjF	11000001111110001011010001100011
chbR	10110001011010000110100110111001
yidR	10101010001011111001110100010100
fucR	11010101000110000100010101110111
yedP	10010111011001001100001100001111
yegJ	11000111000100110111111010001000
btsS	11000101010101110101100110001001
ykgF	11101111110001010000101000011010
ygbL	10100110010100110101000101110101
rpsK	10010011101011010100010001011101
ybhL	10100001001011011101101001100011
zraS	10010101011000010101111110010010
ydcR	10101011100111000100101001011100
focA	10110110010000010110000010111111
cyoA	10010000001001100111110111010110
yeaY	11010101100110011000000011101011
yihN	10001100010000001101001011111111
glpB	10011110011000011011001000101101
yhcH	10000000111101110111101000100011
galT	10001101010100110101111000010011
hyfF	10010101000011101110001111011000
rpmE	10111110000011110100010010010011
ygfI	11110100011010010010000100110111
atoD	11110011010000100010011111010100
rstA	11111100001100011100011100100001
flgI	10011000010100111110111000101010
ymfQ	11001100110110101110000100101100
rlmH	11000001011100111001010010111010
rluE	10000101111011011001001011010001
ydhQ	11010111010010100010101011010001
paoB	11110001100101001011011100001010
yjiL	11011100010100010100010111011010
nrfE	10010101000110110001100001101111
yaiO	11001010011110110011110100000001
relB	11111010110000010100011100011001
yhcN	10010011011000011001110101011001
rutD	11000011000010001101001110101111
ybiX	11100101001000110010011011011001
treR	11100100110010011111111000000001
yibH	11011110010101001000011011010010
ygaH	11100011111100010111100001000100
lpxP	10000001011101110000011100111101
yobD	11110101000101011101100000111000
slp	10010111010111101100001001000110
yhdY	10011011000110001101001001011101
ydhV	10000001011110101000110010111011
mntR	10001001001010011101011110010011
atoS	11000001010011100111001101110100
yeiB	10011001010101111001011101000010
yghQ	11111001100011110010001000110001
gspD	10011011110001010101000010110101
arfB	11001000010011110100111001011010
ydbH	10100100011111001100011100010011
argP	11000000111011110101000010101101
mlaF	10010101011001100100110111000101
dtpC	11110101001110001000110100011010
ddpC	10010000110001010011011110011101
yjeO	10100101110101111101000000010011
opgE	10000001011011110011001000011111
narX	10010011011100001000101101001111
lsrD	11010110101001010100010101010110
ygiV	10001101111000010111000011010110
ampE	10110100110111110000011110000001
mazE	10000100110111110100010110101001
aphA	10000101111010110101010101010100
adiC	11000111010101000111110011000010
tdcD	10001010101100001101010111101001
yhiD	10001001011010000111010111100011
torT	11010011011000010100101000111101
mreD	10011010000101111001101101000101
rfe	10010111101000100101100111101000
yjeN	11001101010001111011001001001100
leuE	10011001110101001000011011010110
ynfB	11011010100001110001101101010001
yciT	11010010100101010010001011011101
yfcJ	10110000010010111011100111010001
rcsC	11010101010100000000111101110011
ybiR	11010011011001110110001100010001
rapZ	11001001000110010001001011110111
abrB	10000100011000011110111100110110
yhjC	11000111101010010100100000011111
yfcS	10100110111010101001001010010011
ydcJ	11011111000000010001100001110111
yfdT	11011110100000110010101011010001
yiaC	10011111100001001101110101010000
csgG	10001101011101001001110001011100
yeeN	11011011010011010100110000101100
ydhJ	11000000110011000101100110111110
trxC	10010011000001010101000111111110
folK	11010101001010011100101001110100
flgN	10010110101100011100000111010101
yfeS	11110001110111000010000101000111
gspG	11000011000101011110101111000010
ybhQ	10010000111110111001100001000111
mdtO	10110100010000101101101101100101
ompW	10000101000001111111110110001001
hypT	11101000110011110000001101110001
ddpB	11100011000011010110001001100111
ygjQ	10000000011111101111100101000011
chbG	11010111001101000001001001110101
yajD	10110100010111010101010110000110
msrA	10010110110000101110000110011110
ydfB	11001110110101111000000100010101
ygbK	11011001100101101100101110000001
citC	11011111000101010010011000010101
yfeD	11100111100000010110011001010011
cusS	11010110110101010101000111000010
yeiR	10100100001001110010110111110001
frwD	11001101001111001111010100000001
malY	10100100100101011001010001110111
ycgR	11110011101110000000100001110110
preT	10000111010101111101000101010001
appB	11010011101100011011100011010000
pxpB	11100100011101000000111101010101
agaA	10010100011110001111010101100001
ynbE	10010101111100000111010100100011
yihF	10101000110000011001011101100111
ldrD	11010100001100101000010111011011
ydaY	10011101010111000000111001001101
ydfI	10010000101010010110001011111101
abgA	10000000110100110101011110010111
ddlB	11101000011100001011110011101000
cysC	10010100110001111001010011110001
rsd	10110101010110001111011001000001
yhhQ	10010001100001000111111101001110
thiD	11110011010101100001010011110000
ygjP	11010010001111111010001001000011
bfd	10010000110101111001111001100100
rhtB	10010010011101010110011101000101
flu	10000011011010001001101101011101
clsA	10001101100001110011101110000110
fsr	11010000010001111110011000110110
ynfL	10111101000001011010010001101101
eutN	10000001110011110110110110011000
yjaA	11010011001110110100001101100010
yqfA	10010000101101110000111000011111
zapA	10100011100001011100111000111001
ybhK	10000000011111111100111000010011
rlmE	10011100100010000110111101011100
insH-6	10000101000001110101001101011111
sixA	11100011111000000100111000110011
aroH	10010010011010111111010100000110
msrC	10111010010110010100011100110001
bdcA	10001010001110000001111111010101
arnB	10000101011010010100111101001101
gfcD	11000001000101011011011001011011
mngR	10010111110101000100000111011001
insH-1	10000011000001011101001101011111
insH-10	10000011000001011101001101011111
insH-11	10000011000001011101001101011111
insH-2	10000011000001011101001101011111
insH-3	10000011000001011101001101011111
insH-4	10000011000001011101001101011111
insH-7	10000011000001011101001101011111
insH-8	10000011000001011101001101011111
